item_code,warehouse_id,supplier_id,legal_entity,po_number,order_date,receipt_date,quantity,unit_price,total_value,lead_time_days
ART00867,MAG010,SUP047,LE002,PO8807572,11/03/2022,25/03/2022,328,1437.55,471516.4,14
ART00065,MAG012,SUP008,LE002,PO1268673,09/10/2022,19/10/2022,1145,1883.73,2156870.85,10
ART00557,MAG011,SUP055,LE002,PO5318219,22/12/2023,08/01/2024,345,216.82,74802.9,17
ART00527,MAG020,SUP074,LE003,PO8792327,05/05/2024,08/05/2024,954,166.61,158945.94,3
ART00113,MAG014,SUP051,LE002,PO4301691,18/05/2021,31/05/2021,1934,304.66,589212.44,13
ART00224,MAG015,SUP073,LE002,PO4108456,08/12/2023,22/12/2023,292,11.58,3381.36,14
ART00181,MAG008,SUP045,LE001,PO7789491,06/03/2023,24/03/2023,415,24.47,10155.05,18
ART00125,MAG006,SUP070,LE001,PO6218404,08/02/2023,25/03/2023,1207,346.44,418153.08,45
ART00363,MAG005,SUP049,LE001,PO4649613,06/06/2024,07/07/2024,1527,134.08,204740.16,31
ART00415,MAG002,SUP012,LE001,PO4384111,06/02/2023,20/02/2023,1724,185.33,319508.92,14
ART00647,MAG004,SUP023,LE001,PO9700616,30/12/2022,02/02/2023,1438,2813.28,4045496.64,34
ART00528,MAG012,SUP004,LE002,PO2010252,26/01/2024,08/02/2024,673,20.79,13991.67,13
ART00910,MAG012,SUP044,LE002,PO9600112,29/10/2023,06/12/2023,520,71.15,36998,38
ART00735,MAG010,SUP014,LE002,PO8433601,16/12/2022,23/12/2022,859,33.12,28450.08,7
ART00382,MAG008,SUP015,LE001,PO6335797,07/02/2022,04/04/2022,1146,268.33,307506.18,56
ART00921,MAG014,SUP015,LE002,PO4072757,22/08/2021,25/09/2021,20,207.58,4151.6,34
ART00110,MAG004,SUP015,LE001,PO9397140,01/04/2021,,130,163.18,21213.4,
ART00207,MAG014,SUP079,LE002,PO5641334,03/11/2021,11/12/2021,1394,600.2,836678.8,38
ART00473,MAG020,SUP014,LE003,PO9955863,02/12/2022,15/12/2022,938,223.38,209530.44,13
ART00398,MAG010,SUP029,LE002,PO9377762,05/06/2024,09/07/2024,407,371.85,151342.95,34
ART00917,MAG015,SUP007,LE002,PO8633341,27/12/2022,21/02/2023,1397,12.1,16903.7,56
ART00856,MAG020,SUP050,LE003,PO6494808,25/08/2023,02/10/2023,265,128.92,34163.8,38
ART00490,MAG010,SUP060,LE002,PO8683031,19/08/2024,06/09/2024,973,1.91,1858.43,18
ART00411,MAG007,SUP052,LE001,PO6301954,24/10/2023,21/11/2023,1981,453.37,898125.97,28
ART00466,MAG015,SUP078,LE002,PO5666073,25/07/2024,,342,364.85,124778.7,
ART00833,MAG006,SUP039,LE001,PO4703748,25/01/2023,21/03/2023,670,261.74,175365.8,55
ART00622,MAG017,SUP022,LE003,PO6948173,15/06/2021,27/07/2021,375,7.88,2955,42
ART00265,MAG020,SUP039,LE003,PO9027258,06/10/2021,29/10/2021,494,10.66,5266.04,23
ART00082,MAG001,SUP036,LE001,PO8595913,15/08/2024,28/09/2024,210,154.75,32497.5,44
ART00075,MAG020,SUP031,LE003,PO7381752,01/01/2022,,1265,2762.78,3494916.7,
ART00715,MAG007,SUP045,LE001,PO3500582,08/02/2022,31/03/2022,555,198.76,110311.8,51
ART00133,MAG001,SUP080,LE001,PO7003727,30/11/2021,19/12/2021,14,17.88,250.32,19
ART00823,MAG001,SUP080,LE001,PO6807684,18/01/2024,22/01/2024,885,20.17,17850.45,4
ART00037,MAG017,SUP035,LE003,PO7290424,07/04/2021,02/06/2021,1457,646.09,941353.13,56
ART00626,MAG020,SUP063,LE003,PO5980235,12/08/2022,16/09/2022,1683,46.82,78798.06,35
ART00237,MAG017,SUP076,LE003,PO9474931,18/11/2023,28/12/2023,1817,136.61,248220.37,40
ART00743,MAG015,SUP021,LE002,PO6073963,13/05/2022,20/06/2022,1403,520.15,729770.45,38
ART00856,MAG003,SUP062,LE001,PO5146023,16/07/2023,22/07/2023,828,100.99,83619.72,6
ART00548,MAG003,SUP057,LE001,PO1052563,10/04/2024,,268,85.29,22857.72,
ART00533,MAG004,SUP054,LE001,PO5065848,27/10/2024,18/11/2024,1374,32.67,44888.58,22
ART00493,MAG001,SUP058,LE001,PO1221099,08/05/2023,23/05/2023,1600,60.2,96320,15
ART00849,MAG017,SUP005,LE003,PO9988596,21/07/2023,28/07/2023,688,337.67,232316.96,7
ART00194,MAG006,SUP018,LE001,PO6105713,15/12/2024,24/12/2024,1843,20.18,37191.74,9
ART00468,MAG013,SUP059,LE002,PO7433258,14/04/2024,12/05/2024,1444,40.44,58395.36,28
ART00444,MAG014,SUP046,LE002,PO3357729,11/12/2021,18/12/2021,876,543.05,475711.8,7
ART00548,MAG014,SUP067,LE002,PO8613625,19/07/2021,29/08/2021,1746,81.26,141879.96,41
ART00601,MAG016,SUP011,LE003,PO4510315,29/07/2023,03/09/2023,835,673.09,562030.15,36
ART00354,MAG016,SUP032,LE003,PO6978628,31/03/2024,02/05/2024,1328,233.38,309928.64,32
ART00990,MAG020,SUP005,LE003,PO4665793,11/05/2024,29/05/2024,90,180.96,16286.4,18
ART00124,MAG011,SUP050,LE002,PO3066163,12/12/2023,23/01/2024,1925,36.41,70089.25,42
ART00969,MAG011,SUP035,LE002,PO7441749,10/11/2021,25/11/2021,1484,385.51,572096.84,15
ART00217,MAG020,SUP073,LE003,PO8623508,13/06/2024,27/06/2024,231,338.44,78179.64,14
ART00180,MAG013,SUP077,LE002,PO6754050,23/06/2021,,580,8.28,4802.4,
ART00454,MAG009,SUP075,LE002,PO8197477,02/05/2023,,275,156.19,42952.25,
ART00164,MAG006,SUP053,LE001,PO8264907,13/05/2023,11/07/2023,1952,18.12,35370.24,59
ART00904,MAG019,SUP053,LE003,PO2647417,20/12/2024,05/02/2025,740,373.13,276116.2,47
ART00776,MAG014,SUP040,LE002,PO4574093,17/06/2023,21/07/2023,318,430.16,136790.88,34
ART00837,MAG008,SUP078,LE001,PO9284187,12/08/2021,01/09/2021,1015,180.12,182821.8,20
ART00074,MAG018,SUP060,LE003,PO9481462,23/09/2021,08/10/2021,1519,34.72,52739.68,15
ART00914,MAG004,SUP007,LE001,PO3588237,17/01/2024,15/03/2024,456,94.41,43050.96,58
ART00302,MAG010,SUP044,LE002,PO6898866,02/09/2023,29/10/2023,1160,57.12,66259.2,57
ART00118,MAG008,SUP022,LE001,PO5709910,23/06/2024,13/07/2024,1735,1578.98,2739530.3,20
ART00688,MAG001,SUP007,LE001,PO5239631,06/03/2022,19/04/2022,913,100.9,92121.7,44
ART00528,MAG001,SUP030,LE001,PO4205102,14/02/2023,13/03/2023,1711,15.37,26298.07,27
ART00884,MAG015,SUP009,LE002,PO3363678,07/10/2023,20/11/2023,1261,439.05,553642.05,44
ART00547,MAG004,SUP006,LE001,PO5709396,06/02/2023,09/02/2023,1679,249.16,418339.64,3
ART00506,MAG017,SUP077,LE003,PO9406445,12/04/2024,21/05/2024,1771,14.37,25449.27,39
ART00218,MAG002,SUP005,LE001,PO6503791,15/03/2023,05/05/2023,1453,5261.52,7644988.56,51
ART00887,MAG013,SUP011,LE002,PO4069720,09/02/2024,09/04/2024,580,1585.45,919561,60
ART00064,MAG014,SUP040,LE002,PO8175171,27/01/2023,18/02/2023,173,8015.13,1386617.49,22
ART00603,MAG006,SUP019,LE001,PO3202510,22/12/2021,17/01/2022,1224,901.82,1103827.68,26
ART00115,MAG005,SUP029,LE001,PO3824613,25/05/2024,,1213,285.82,346699.66,
ART00437,MAG020,SUP052,LE003,PO7750079,21/05/2023,05/07/2023,1523,245.71,374216.33,45
ART00886,MAG013,SUP050,LE002,PO7526679,11/08/2024,24/09/2024,1169,83.48,97588.12,44
ART00992,MAG020,SUP034,LE003,PO9399272,15/10/2024,19/10/2024,1596,232.31,370766.76,4
ART00076,MAG014,SUP029,LE002,PO3992804,03/10/2024,16/10/2024,1232,231.84,285626.88,13
ART00349,MAG009,SUP016,LE002,PO6498255,28/06/2023,01/08/2023,734,234.96,172460.64,34
ART00867,MAG006,SUP020,LE001,PO3641920,28/12/2021,15/01/2022,1942,1048.27,2035740.34,18
ART00528,MAG002,SUP002,LE001,PO5078789,22/05/2024,27/05/2024,1245,15.5,19297.5,5
ART00463,MAG012,SUP078,LE002,PO3531415,03/05/2022,10/06/2022,695,141.17,98113.15,38
ART00892,MAG015,SUP048,LE002,PO9059176,29/08/2023,04/10/2023,1957,227.27,444767.39,36
ART00834,MAG003,SUP047,LE001,PO7851591,30/03/2022,02/05/2022,1872,240.39,450010.08,33
ART00267,MAG020,SUP011,LE003,PO5955989,26/04/2022,17/06/2022,511,12.4,6336.4,52
ART00916,MAG006,SUP063,LE001,PO2936702,04/07/2024,01/09/2024,95,42.21,4009.95,59
ART00980,MAG004,SUP079,LE001,PO1682716,12/11/2023,,91,2.78,252.98,
ART00572,MAG018,SUP056,LE003,PO8995731,10/02/2023,30/03/2023,1374,323.06,443884.44,48
ART00869,MAG002,SUP042,LE001,PO7263442,28/12/2022,23/02/2023,802,151.47,121478.94,57
ART00033,MAG010,SUP050,LE002,PO9016016,20/07/2024,01/08/2024,1716,152.17,261123.72,12
ART00278,MAG001,SUP018,LE001,PO8539705,05/06/2021,04/08/2021,296,23.33,6905.68,60
ART00265,MAG020,SUP061,LE003,PO7542853,27/03/2022,26/05/2022,950,10.17,9661.5,60
ART00852,MAG001,SUP062,LE001,PO6198622,25/12/2023,09/01/2024,807,343.6,277285.2,15
ART00164,MAG002,SUP080,LE001,PO6288196,16/06/2021,26/06/2021,267,18.55,4952.85,10
ART00614,MAG017,SUP045,LE003,PO8700450,26/11/2024,21/01/2025,299,30.22,9035.78,56
ART00581,MAG016,SUP012,LE003,PO9771593,05/08/2021,16/08/2021,365,108.2,39493,11
ART00866,MAG009,SUP001,LE002,PO6933671,07/07/2023,04/08/2023,1816,47.13,85588.08,28
ART00552,MAG016,SUP028,LE003,PO5446459,31/12/2022,19/02/2023,1582,48.2,76252.4,50
ART00300,MAG003,SUP052,LE001,PO6675749,02/04/2021,01/05/2021,1764,67.94,119846.16,29
ART00898,MAG012,SUP027,LE002,PO9014845,21/03/2023,17/04/2023,1945,9.27,18030.15,27
ART00516,MAG003,SUP059,LE001,PO8187671,18/03/2021,29/04/2021,195,151.91,29622.45,42
ART00310,MAG002,SUP005,LE001,PO6883790,23/01/2024,11/03/2024,1525,162.62,247995.5,48
ART00935,MAG001,SUP070,LE001,PO4520406,24/02/2024,16/04/2024,829,33.44,27721.76,52
ART00401,MAG012,SUP047,LE002,PO7966408,10/02/2024,17/03/2024,19,4380.86,83236.34,36
ART00312,MAG005,SUP005,LE001,PO9361402,13/02/2024,02/04/2024,938,304.92,286014.96,49
ART00704,MAG012,SUP030,LE002,PO5280830,15/03/2024,30/03/2024,951,15.37,14616.87,15
ART00389,MAG014,SUP076,LE002,PO1499246,11/09/2023,02/11/2023,1727,110.76,191282.52,52
ART00345,MAG018,SUP038,LE003,PO1050117,21/06/2022,09/07/2022,435,89.9,39106.5,18
ART00637,MAG008,SUP021,LE001,PO8234614,18/12/2021,,410,144.7,59327,
ART00018,MAG014,SUP001,LE002,PO8256273,26/06/2024,04/08/2024,826,71.17,58786.42,39
ART00384,MAG008,SUP068,LE001,PO3315633,30/03/2021,05/04/2021,1586,75.21,119283.06,6
ART00157,MAG019,SUP017,LE003,PO6851492,09/02/2023,16/03/2023,272,163.1,44363.2,35
ART00200,MAG019,SUP047,LE003,PO8225788,25/08/2023,21/10/2023,153,5221.67,798915.51,57
ART00919,MAG016,SUP055,LE003,PO6079751,14/07/2023,25/07/2023,1469,215.96,317245.24,11
ART00673,MAG001,SUP010,LE001,PO4902484,22/07/2021,15/08/2021,298,569.41,169684.18,24
ART00221,MAG012,SUP066,LE002,PO6611877,03/03/2022,25/03/2022,1619,258.97,419272.43,22
ART00310,MAG009,SUP036,LE002,PO8214405,07/01/2023,,1849,158.07,292271.43,
ART00632,MAG018,SUP034,LE003,PO9447226,09/11/2024,24/11/2024,1913,66.33,126889.29,15
ART00503,MAG002,SUP032,LE001,PO9775783,11/03/2022,08/04/2022,1545,117.39,181367.55,28
ART00467,MAG012,SUP004,LE002,PO4785077,19/01/2023,26/01/2023,1514,41.75,63209.5,7
ART00125,MAG013,SUP070,LE002,PO1925709,12/11/2021,,1417,317.24,449529.08,
ART00253,MAG005,SUP049,LE001,PO2318884,07/06/2023,06/08/2023,1396,524.03,731545.88,60
ART00233,MAG012,SUP022,LE002,PO4950602,13/02/2024,02/03/2024,958,296.18,283740.44,18
ART00069,MAG012,SUP012,LE002,PO4656503,17/08/2023,01/09/2023,1981,284.42,563436.02,15
ART00299,MAG010,SUP026,LE002,PO4877975,12/03/2022,19/04/2022,198,138.95,27512.1,38
ART00380,MAG016,SUP078,LE003,PO7819519,04/07/2023,21/07/2023,966,114.81,110906.46,17
ART00408,MAG019,SUP042,LE003,PO8419609,16/08/2023,05/10/2023,1365,15.36,20966.4,50
ART00391,MAG020,SUP038,LE003,PO7024807,02/09/2022,10/09/2022,222,218.11,48420.42,8
ART00766,MAG004,SUP058,LE001,PO9892272,18/09/2023,31/10/2023,1294,184.57,238833.58,43
ART00522,MAG005,SUP025,LE001,PO6201431,04/09/2023,28/10/2023,1226,72.92,89399.92,54
ART00293,MAG002,SUP046,LE001,PO9194092,31/05/2021,13/07/2021,1202,523.17,628850.34,43
ART00551,MAG003,SUP068,LE001,PO4946032,23/07/2021,23/08/2021,894,580.26,518752.44,31
ART00071,MAG001,SUP074,LE001,PO6164731,13/08/2022,26/08/2022,1037,8.83,9156.71,13
ART00614,MAG010,SUP080,LE002,PO1869810,19/03/2021,16/05/2021,203,30.41,6173.23,58
ART00647,MAG014,SUP028,LE002,PO6907466,08/01/2021,03/03/2021,24,3400.72,81617.28,54
ART00939,MAG004,SUP063,LE001,PO1540241,21/03/2021,,564,43.42,24488.88,
ART00853,MAG016,SUP033,LE003,PO7901310,23/07/2023,20/09/2023,1556,20.04,31182.24,59
ART00177,MAG013,SUP033,LE002,PO5470632,17/08/2023,31/08/2023,1316,187.32,246513.12,14
ART00508,MAG001,SUP029,LE001,PO6981297,09/06/2024,,1146,106.04,121521.84,
ART00741,MAG006,SUP042,LE001,PO5860668,27/04/2022,03/05/2022,240,14.06,3374.4,6
ART00954,MAG015,SUP026,LE002,PO2515058,13/12/2024,04/01/2025,494,23.5,11609,22
ART00152,MAG018,SUP004,LE003,PO3041046,24/06/2023,15/07/2023,1516,35.33,53560.28,21
ART00602,MAG012,SUP016,LE002,PO7353810,27/12/2024,22/02/2025,1429,3244.94,4637019.26,57
ART00141,MAG013,SUP064,LE002,PO6825351,19/09/2024,15/10/2024,52,182.13,9470.76,26
ART00152,MAG003,SUP067,LE001,PO7385882,11/06/2021,15/06/2021,1827,37.36,68256.72,4
ART00644,MAG009,SUP045,LE002,PO2222267,21/06/2024,,1507,7.17,10805.19,
ART00614,MAG018,SUP019,LE003,PO3770911,17/06/2021,04/07/2021,161,30.56,4920.16,17
ART00419,MAG002,SUP045,LE001,PO6211278,28/02/2022,03/04/2022,52,219.91,11435.32,34
ART00131,MAG003,SUP061,LE001,PO1182815,07/09/2023,12/10/2023,1842,13.26,24424.92,35
ART00423,MAG012,SUP039,LE002,PO2534964,02/10/2022,01/11/2022,111,24.91,2765.01,30
ART00911,MAG007,SUP056,LE001,PO4639698,29/06/2021,,1069,43.81,46832.89,
ART00678,MAG020,SUP029,LE003,PO2711025,19/03/2024,03/05/2024,1141,45.17,51538.97,45
ART00784,MAG015,SUP045,LE002,PO8748776,02/05/2023,30/05/2023,204,10.67,2176.68,28
ART00145,MAG014,SUP076,LE002,PO6717154,28/06/2023,18/08/2023,755,33.38,25201.9,51
ART00251,MAG006,SUP005,LE001,PO1444480,17/03/2022,17/04/2022,1486,511.11,759509.46,31
ART00090,MAG020,SUP053,LE003,PO8051894,25/06/2021,26/07/2021,127,12.89,1637.03,31
ART00727,MAG013,SUP050,LE002,PO6547840,01/05/2023,03/06/2023,155,29.33,4546.15,33
ART00775,MAG012,SUP080,LE002,PO1124589,09/09/2024,06/11/2024,98,26.47,2594.06,58
ART00338,MAG015,SUP060,LE002,PO2725290,06/02/2024,,608,27.97,17005.76,
ART00145,MAG020,SUP073,LE003,PO5177562,07/01/2022,19/01/2022,878,41,35998,12
ART00742,MAG006,SUP067,LE001,PO8675003,18/05/2021,13/06/2021,1865,3.65,6807.25,26
ART00724,MAG008,SUP072,LE001,PO4193650,12/04/2024,03/05/2024,748,1800.35,1346661.8,21
ART00053,MAG014,SUP007,LE002,PO5618902,28/02/2022,13/03/2022,879,427.33,375623.07,13
ART00409,MAG004,SUP035,LE001,PO1492212,24/01/2023,11/03/2023,1653,802.13,1325920.89,46
ART00969,MAG020,SUP043,LE003,PO9428447,20/09/2022,12/11/2022,891,368.79,328591.89,53
ART00451,MAG003,SUP014,LE001,PO2966736,31/05/2022,05/06/2022,147,94.21,13848.87,5
ART00990,MAG017,SUP053,LE003,PO3962347,05/04/2022,15/04/2022,530,213.37,113086.1,10
ART00577,MAG003,SUP009,LE001,PO6167179,16/12/2021,26/01/2022,508,36.8,18694.4,41
ART00655,MAG019,SUP057,LE003,PO7444304,21/02/2022,23/03/2022,1730,5286.35,9145385.5,30
ART00803,MAG020,SUP035,LE003,PO2680153,14/01/2023,23/01/2023,1536,450.76,692367.36,9
ART00736,MAG005,SUP075,LE001,PO5958926,13/10/2022,24/10/2022,1208,6704.2,8098673.6,11
ART00422,MAG015,SUP075,LE002,PO3510090,08/05/2022,23/06/2022,845,145.37,122837.65,46
ART00021,MAG012,SUP039,LE002,PO3393925,25/03/2023,30/03/2023,563,94.14,53000.82,5
ART00739,MAG013,SUP009,LE002,PO9414508,26/09/2022,30/09/2022,1097,338.8,371663.6,4
ART00226,MAG003,SUP016,LE001,PO7406730,09/07/2021,23/08/2021,757,390.4,295532.8,45
ART00853,MAG012,SUP027,LE002,PO3396504,21/08/2023,,1104,23.13,25535.52,
ART00235,MAG014,SUP004,LE002,PO7243643,15/11/2022,11/12/2022,1053,30.48,32095.44,26
ART00529,MAG014,SUP068,LE002,PO8807597,11/10/2022,08/12/2022,1161,346.38,402147.18,58
ART00079,MAG010,SUP061,LE002,PO1489653,13/10/2023,18/10/2023,1102,24.05,26503.1,5
ART00786,MAG003,SUP022,LE001,PO6764052,01/09/2021,22/10/2021,550,1357.46,746603,51
ART00153,MAG016,SUP061,LE003,PO1077041,13/01/2021,20/01/2021,1329,25.77,34248.33,7
ART00243,MAG006,SUP073,LE001,PO3829798,11/06/2024,19/07/2024,1592,9.96,15856.32,38
ART00950,MAG004,SUP050,LE001,PO7130905,19/10/2023,17/11/2023,1277,12.55,16026.35,29
ART00846,MAG020,SUP020,LE003,PO3169080,02/09/2024,,1201,295.34,354703.34,
ART00851,MAG010,SUP052,LE002,PO1479715,29/09/2023,28/11/2023,57,31.83,1814.31,60
ART00406,MAG015,SUP017,LE002,PO3621958,08/08/2023,12/09/2023,1270,77.39,98285.3,35
ART00889,MAG010,SUP019,LE002,PO7909035,06/05/2023,12/05/2023,1564,1601.37,2504542.68,6
ART00478,MAG006,SUP007,LE001,PO9405786,26/06/2024,31/07/2024,1883,503.57,948222.31,35
ART00015,MAG003,SUP012,LE001,PO5486539,14/05/2023,09/06/2023,1637,917.81,1502454.97,26
ART00462,MAG020,SUP023,LE003,PO8395788,09/07/2024,,1697,4594.26,7796459.22,
ART00301,MAG013,SUP064,LE002,PO8536437,17/08/2023,09/09/2023,768,23.93,18378.24,23
ART00134,MAG005,SUP034,LE001,PO5187865,16/12/2022,24/01/2023,410,216.84,88904.4,39
ART00052,MAG018,SUP021,LE003,PO9091436,06/02/2024,25/03/2024,562,107.51,60420.62,48
ART00023,MAG012,SUP001,LE002,PO8396750,10/12/2024,08/02/2025,749,553.1,414271.9,60
ART00621,MAG004,SUP052,LE001,PO1900375,29/05/2022,18/07/2022,603,1303.81,786197.43,50
ART00297,MAG008,SUP016,LE001,PO8892644,05/09/2021,,1861,5491.95,10220518.95,
ART00221,MAG015,SUP072,LE002,PO8319638,30/09/2024,14/11/2024,843,290.2,244638.6,45
ART00385,MAG005,SUP011,LE001,PO5929449,30/05/2024,28/07/2024,524,1.03,539.72,59
ART00186,MAG014,SUP015,LE002,PO8666492,24/05/2024,11/07/2024,1218,5932.28,7225517.04,48
ART00997,MAG008,SUP064,LE001,PO5367729,25/11/2022,21/01/2023,1045,63.23,66075.35,57
ART00419,MAG019,SUP052,LE003,PO9862454,19/09/2022,23/09/2022,614,293.57,180251.98,4
ART00180,MAG013,SUP053,LE002,PO6445524,28/10/2023,24/12/2023,1342,9.88,13258.96,57
ART00543,MAG012,SUP075,LE002,PO9444830,17/11/2024,27/11/2024,1844,114.34,210842.96,10
ART00439,MAG009,SUP010,LE002,PO4800141,03/10/2021,17/10/2021,1012,386.21,390844.52,14
ART00128,MAG014,SUP066,LE002,PO6274536,08/04/2023,24/05/2023,1828,999.84,1827707.52,46
ART00058,MAG014,SUP002,LE002,PO5694040,06/04/2024,21/05/2024,1855,826.63,1533398.65,45
ART00846,MAG009,SUP080,LE002,PO3518340,12/08/2022,28/08/2022,562,299.3,168206.6,16
ART00566,MAG005,SUP029,LE001,PO7647958,05/09/2021,19/10/2021,1754,201.61,353623.94,44
ART00324,MAG019,SUP057,LE003,PO5733641,15/01/2022,,1099,17.71,19463.29,
ART00126,MAG001,SUP006,LE001,PO8934374,30/01/2021,05/02/2021,1285,85.89,110368.65,6
ART00688,MAG006,SUP064,LE001,PO5133905,06/12/2021,,1182,76.79,90765.78,
ART00071,MAG009,SUP053,LE002,PO1634457,14/02/2021,25/02/2021,1002,8.26,8276.52,11
ART00050,MAG004,SUP029,LE001,PO8362903,18/10/2024,24/10/2024,1643,119.85,196913.55,6
ART00078,MAG007,SUP069,LE001,PO1211611,10/03/2021,21/04/2021,1781,3960.14,7053009.34,42
ART00420,MAG001,SUP013,LE001,PO4355851,24/02/2024,04/03/2024,1289,297.87,383954.43,9
ART00127,MAG010,SUP049,LE002,PO8804752,29/06/2023,10/07/2023,1141,228.54,260764.14,11
ART00705,MAG007,SUP036,LE001,PO1115595,10/06/2024,29/07/2024,379,71.82,27219.78,49
ART00503,MAG006,SUP020,LE001,PO3694430,26/08/2023,14/09/2023,923,125.25,115605.75,19
ART00303,MAG014,SUP056,LE002,PO9481961,12/03/2024,21/04/2024,1371,9.18,12585.78,40
ART00851,MAG016,SUP035,LE003,PO2644936,03/05/2022,30/05/2022,275,24.59,6762.25,27
ART00930,MAG017,SUP051,LE003,PO7222391,10/04/2023,03/06/2023,117,611.96,71599.32,54
ART00333,MAG018,SUP029,LE003,PO9075499,01/07/2023,28/08/2023,314,314.56,98771.84,58
ART00566,MAG002,SUP037,LE001,PO9021996,26/06/2024,01/08/2024,1090,163.99,178749.1,36
ART00473,MAG006,SUP014,LE001,PO1263723,21/10/2021,25/10/2021,1385,258.9,358576.5,4
ART00384,MAG008,SUP009,LE001,PO1201141,24/06/2024,12/07/2024,904,76.52,69174.08,18
ART00154,MAG010,SUP063,LE002,PO3034362,18/10/2022,26/10/2022,335,80.57,26990.95,8
ART00180,MAG004,SUP079,LE001,PO6238706,22/01/2022,15/03/2022,679,10.48,7115.92,52
ART00560,MAG011,SUP038,LE002,PO3636586,03/05/2024,29/05/2024,1655,117.28,194098.4,26
ART00232,MAG006,SUP042,LE001,PO4429126,03/12/2024,30/01/2025,481,2.51,1207.31,58
ART00257,MAG002,SUP054,LE001,PO8762832,17/12/2024,15/02/2025,1003,1231.25,1234943.75,60
ART00741,MAG020,SUP045,LE003,PO9251349,19/12/2024,,1459,14.49,21140.91,
ART00747,MAG020,SUP029,LE003,PO2912399,11/08/2021,16/08/2021,1873,4.59,8597.07,5
ART00847,MAG006,SUP016,LE001,PO1277832,16/02/2021,28/03/2021,1850,2762.88,5111328,40
ART00931,MAG015,SUP042,LE002,PO1552880,09/05/2024,03/07/2024,961,1020.23,980441.03,55
ART00552,MAG015,SUP072,LE002,PO3701703,24/11/2021,13/12/2021,1491,61.14,91159.74,19
ART00837,MAG017,SUP059,LE003,PO4782578,20/09/2024,23/10/2024,1997,148.94,297433.18,33
ART00972,MAG002,SUP056,LE001,PO8810210,15/07/2024,,9,1365.5,12289.5,
ART00800,MAG020,SUP074,LE003,PO8447026,25/01/2023,11/03/2023,587,31.45,18461.15,45
ART00226,MAG005,SUP004,LE001,PO6982584,22/01/2021,22/02/2021,339,351.46,119144.94,31
ART00502,MAG007,SUP056,LE001,PO5912722,29/08/2021,14/09/2021,826,250.1,206582.6,16
ART00626,MAG009,SUP048,LE002,PO3040445,13/01/2022,16/02/2022,1742,46.36,80759.12,34
ART00761,MAG004,SUP080,LE001,PO5951231,04/01/2023,23/01/2023,1232,15.68,19317.76,19
ART00645,MAG020,SUP054,LE003,PO6028864,26/04/2022,24/06/2022,956,173.07,165454.92,59
ART00987,MAG020,SUP058,LE003,PO4436750,22/12/2021,31/01/2022,1792,44.75,80192,40
ART00689,MAG008,SUP057,LE001,PO7756222,10/09/2021,04/11/2021,627,478.94,300295.38,55
ART00528,MAG004,SUP060,LE001,PO2810285,29/03/2021,28/05/2021,595,18.49,11001.55,60
ART00415,MAG014,SUP046,LE002,PO3670979,30/07/2022,18/08/2022,727,185.05,134531.35,19
ART00835,MAG017,SUP044,LE003,PO6513547,24/09/2024,03/10/2024,910,103.56,94239.6,9
ART00696,MAG017,SUP043,LE003,PO3903487,12/10/2023,17/10/2023,1070,17.32,18532.4,5
ART00406,MAG015,SUP009,LE002,PO1845702,06/07/2024,29/07/2024,191,81.42,15551.22,23
ART00668,MAG012,SUP048,LE002,PO2550954,01/06/2022,10/06/2022,1588,16.35,25963.8,9
ART00748,MAG001,SUP002,LE001,PO1946101,21/09/2021,12/10/2021,800,19.71,15768,21
ART00831,MAG020,SUP004,LE003,PO1533718,10/01/2021,06/03/2021,1546,193.23,298733.58,55
ART00687,MAG008,SUP074,LE001,PO2856105,15/02/2023,03/04/2023,980,6.16,6036.8,47
ART00295,MAG018,SUP066,LE003,PO7600912,18/12/2021,14/02/2022,1318,486.88,641707.84,58
ART00107,MAG018,SUP050,LE003,PO7863144,16/11/2023,26/11/2023,881,101.52,89439.12,10
ART00593,MAG011,SUP062,LE002,PO4313687,12/02/2024,17/03/2024,919,10.04,9226.76,34
ART00438,MAG019,SUP050,LE003,PO1580121,17/12/2023,23/12/2023,1106,96.22,106419.32,6
ART00341,MAG011,SUP004,LE002,PO2084091,12/01/2022,,1912,3.1,5927.2,
ART00711,MAG016,SUP069,LE003,PO9463295,27/12/2022,08/01/2023,1666,6444.67,10736820.22,12
ART00349,MAG016,SUP017,LE003,PO1597730,20/06/2024,,1889,239.23,451905.47,
ART00152,MAG007,SUP067,LE001,PO2721768,29/10/2022,01/12/2022,1747,39.75,69443.25,33
ART00262,MAG010,SUP050,LE002,PO5198361,06/07/2022,11/08/2022,1121,1373.85,1540085.85,36
ART00763,MAG009,SUP043,LE002,PO4821697,25/08/2024,16/10/2024,1194,6.65,7940.1,52
ART00343,MAG014,SUP044,LE002,PO6062506,24/03/2022,30/04/2022,1596,13.45,21466.2,37
ART00092,MAG013,SUP059,LE002,PO2038352,07/01/2024,06/02/2024,1120,270.81,303307.2,30
ART00595,MAG013,SUP046,LE002,PO4242240,28/12/2021,04/02/2022,1077,425.13,457865.01,38
ART00710,MAG012,SUP054,LE002,PO9759160,12/06/2024,21/06/2024,1565,129.17,202151.05,9
ART00264,MAG002,SUP057,LE001,PO1904268,07/07/2023,12/08/2023,1308,31.68,41437.44,36
ART00867,MAG014,SUP012,LE002,PO9490848,23/02/2023,28/03/2023,578,1143.62,661012.36,33
