MATNR,LGORT_ID,LIEF_ID,LEGAL_ENTITY,EBELN,BEDAT,EINDT,QTY,PREZZO_UN,VALORE_TOT,LEAD_TIME_GG
ART00490,MAG004,SUP043,LE001,PO6995069,20240219,20240302,1919,2.34,4490.46,12
ART00707,MAG019,SUP063,LE003,PO9907847,20221005,20221125,1072,329.28,352988.16,51
ART00321,MAG010,SUP073,LE002,PO4144151,20231203,,1998,21.74,43436.52,
ART00857,MAG016,SUP022,LE003,PO5811017,20210226,,1803,868.19,1565346.57,
ART00903,MAG019,SUP043,LE003,PO8505700,20211101,20211121,609,14.08,8574.72,20
ART00546,MAG017,SUP050,LE003,PO6127287,20240515,20240525,1243,38.94,48402.42,10
ART00624,MAG006,SUP072,LE001,PO3027813,20210626,20210630,785,1468.68,1152913.8,4
ART00664,MAG004,SUP053,LE001,PO6749070,20220416,20220528,1246,19.8,24670.8,42
ART00255,MAG013,SUP074,LE002,PO4365774,20210928,20211125,564,11.61,6548.04,58
ART00079,MAG018,SUP074,LE003,PO6362909,20240724,20240803,1359,30.16,40987.44,10
ART00641,MAG013,SUP040,LE002,PO6577674,20211001,20211118,967,1121.71,1084693.57,48
ART00232,MAG015,SUP045,LE002,PO4096758,20231105,20231119,1913,2.7,5165.1,14
ART00926,MAG013,SUP009,LE002,PO1680375,20220306,20220405,759,90.6,68765.4,30
ART00442,MAG008,SUP061,LE001,PO4347922,20231218,20240119,776,1.69,1311.44,32
ART00522,MAG006,SUP020,LE001,PO5768962,20230409,20230507,1838,95.17,174922.46,28
ART00819,MAG018,SUP054,LE003,PO8119791,20220101,20220220,878,256.35,225075.3,50
ART00492,MAG011,SUP066,LE002,PO3652788,20210414,20210423,1725,1071.49,1848320.25,9
ART00504,MAG005,SUP016,LE001,PO8445480,20220607,20220719,232,2962.92,687397.44,42
ART00232,MAG002,SUP011,LE001,PO6211247,20211021,20211210,1982,3.04,6025.28,50
ART00415,MAG006,SUP078,LE001,PO9726518,20220428,20220613,524,174.24,91301.76,46
ART00052,MAG005,SUP051,LE001,PO2922399,20210809,20211002,48,152.05,7298.4,54
ART00306,MAG006,SUP050,LE001,PO3064695,20230906,20231024,999,164.24,164075.76,48
ART00590,MAG019,SUP073,LE003,PO8267574,20230704,20230807,316,30.97,9786.52,34
ART00836,MAG017,SUP074,LE003,PO2915196,20220107,20220223,763,1156.59,882478.17,47
ART00778,MAG004,SUP036,LE001,PO6965075,20211122,20220119,953,100.29,95576.37,58
ART00833,MAG003,SUP037,LE001,PO9639155,20210302,,1152,328.57,378512.64,
ART00640,MAG015,SUP011,LE002,PO1236109,20210516,20210613,1263,25.09,31688.67,28
ART00649,MAG011,SUP008,LE002,PO7783748,20210613,20210717,366,156.78,57381.48,34
ART00597,MAG012,SUP055,LE002,PO5556066,20240310,20240421,1082,157.23,170122.86,42
ART00857,MAG004,SUP011,LE001,PO4167940,20210321,20210328,960,960.88,922444.8,7
ART00824,MAG007,SUP009,LE001,PO7594280,20221211,20230116,74,5.06,374.44,36
ART00205,MAG018,SUP008,LE003,PO4102037,20241118,,1416,7.93,11228.88,
ART00863,MAG014,SUP030,LE002,PO6295387,20240224,20240229,1330,29.55,39301.5,5
ART00809,MAG014,SUP036,LE002,PO6319135,20230604,20230720,1403,128.6,180425.8,46
ART00820,MAG016,SUP043,LE003,PO6305413,20210402,20210520,225,29.02,6529.5,48
ART00964,MAG012,SUP061,LE002,PO9446624,20220706,20220902,898,4490.53,4032495.94,58
ART00976,MAG019,SUP001,LE003,PO3195712,20240805,20240927,1840,35.16,64694.4,53
ART00958,MAG001,SUP010,LE001,PO7095846,20220406,20220601,1827,408.12,745635.24,56
ART00193,MAG001,SUP003,LE001,PO5187878,20241228,20250218,991,117.62,116561.42,52
ART00898,MAG003,SUP057,LE001,PO4898041,20210911,20211001,1393,8.5,11840.5,20
ART00662,MAG014,SUP015,LE002,PO4332764,20240507,20240604,1123,218.39,245251.97,28
ART00828,MAG019,SUP068,LE003,PO5064718,20211223,20220129,706,301.07,212555.42,37
ART00285,MAG013,SUP044,LE002,PO1346725,20240103,20240117,1113,185.81,206806.53,14
ART00311,MAG015,SUP013,LE002,PO5300550,20230624,20230702,924,146.61,135467.64,8
ART00559,MAG009,SUP011,LE002,PO1558208,20220422,20220605,1283,1.5,1924.5,44
ART00432,MAG014,SUP033,LE002,PO7146949,20240923,20241006,1529,6.51,9953.79,13
ART00573,MAG011,SUP031,LE002,PO9667829,20211212,20211222,596,25.53,15215.88,10
ART00499,MAG020,SUP011,LE003,PO4084413,20240506,20240511,1899,12.21,23186.79,5
ART00927,MAG007,SUP079,LE001,PO8275038,20240926,20241006,1393,615.01,856708.93,10
ART00652,MAG010,SUP029,LE002,PO2971805,20231217,20240214,1839,433.93,797997.27,59
ART00478,MAG013,SUP020,LE002,PO6374525,20240326,20240505,635,636.72,404317.2,40
ART00153,MAG019,SUP071,LE003,PO8650656,20230328,20230501,1214,29.32,35594.48,34
ART00100,MAG019,SUP071,LE003,PO3275468,20231121,20240117,978,17.72,17330.16,57
ART00372,MAG019,SUP068,LE003,PO2792639,20230113,20230228,1363,495.05,674753.15,46
ART00769,MAG004,SUP076,LE001,PO3646757,20210402,20210524,1672,27.09,45294.48,52
ART00186,MAG015,SUP056,LE002,PO4318334,20211014,,1432,6295.96,9015814.72,
ART00779,MAG017,SUP078,LE003,PO5641327,20231009,20231024,1626,265.27,431329.02,15
ART00140,MAG010,SUP063,LE002,PO3965401,20230214,20230310,1282,32.99,42293.18,24
ART00238,MAG020,SUP002,LE003,PO3302709,20221016,20221211,1571,22.67,35614.57,56
ART00517,MAG020,SUP079,LE003,PO8834298,20211108,20211125,1139,18.7,21299.3,17
ART00185,MAG002,SUP080,LE001,PO1706943,20210402,20210414,734,210.54,154536.36,12
ART00164,MAG020,SUP031,LE003,PO2989658,20240429,,634,22.18,14062.12,
ART00802,MAG002,SUP011,LE001,PO9542953,20230928,20231101,1908,27.23,51954.84,34
ART00020,MAG013,SUP056,LE002,PO1445460,20240405,20240504,390,1983.19,773444.1,29
ART00479,MAG009,SUP001,LE002,PO3084539,20220513,20220603,1358,3.28,4454.24,21
ART00232,MAG004,SUP080,LE001,PO8112110,20240128,20240207,1819,2.88,5238.72,10
ART00465,MAG006,SUP019,LE001,PO1757085,20210119,20210124,414,946.38,391801.32,5
ART00714,MAG001,SUP004,LE001,PO5533560,20241026,20241113,1287,48.13,61943.31,18
ART00114,MAG016,SUP050,LE003,PO1752122,20211116,20211123,220,56.56,12443.2,7
ART00397,MAG013,SUP014,LE002,PO7492600,20240928,20241118,1267,469.85,595299.95,51
ART00869,MAG015,SUP049,LE002,PO2392869,20211125,20211128,1503,175.74,264137.22,3
ART00922,MAG007,SUP042,LE001,PO9812427,20230728,20230812,1702,13.47,22925.94,15
ART00586,MAG006,SUP016,LE001,PO2203872,20220216,20220410,1795,165.33,296767.35,53
ART00042,MAG003,SUP012,LE001,PO9932637,20220718,20220801,1181,413.66,488532.46,14
ART00889,MAG014,SUP056,LE002,PO5887875,20230301,20230402,977,1705.54,1666312.58,32
ART00086,MAG013,SUP020,LE002,PO7087751,20230421,,96,87.44,8394.24,
ART00048,MAG004,SUP073,LE001,PO4663035,20230130,20230324,588,12.65,7438.2,53
ART00960,MAG015,SUP045,LE002,PO5166407,20210829,20211025,450,8.92,4014,57
ART00221,MAG001,SUP061,LE001,PO2663622,20220206,20220325,800,306.22,244976,47
ART00650,MAG005,SUP052,LE001,PO6579344,20210425,20210523,1468,119.18,174956.24,28
ART00218,MAG001,SUP034,LE001,PO2357313,20230824,,1449,5988.95,8677988.55,
ART00383,MAG011,SUP047,LE002,PO5714291,20210814,20211009,657,127.61,83839.77,56
ART00067,MAG010,SUP024,LE002,PO8182217,20220419,20220528,39,427.86,16686.54,39
ART00190,MAG004,SUP033,LE001,PO1805907,20220526,20220725,466,660.36,307727.76,60
ART00967,MAG012,SUP048,LE002,PO1856752,20220405,20220506,108,61.41,6632.28,31
ART00501,MAG010,SUP018,LE002,PO8298877,20211208,20211220,1235,28.13,34740.55,12
ART00522,MAG001,SUP027,LE001,PO7065495,20221113,20221202,1904,93.77,178538.08,19
ART00692,MAG013,SUP061,LE002,PO2032297,20210220,20210417,1559,39.6,61736.4,56
ART00488,MAG019,SUP071,LE003,PO3474137,20240911,20241027,1746,183.96,321194.16,46
ART00988,MAG011,SUP003,LE002,PO9823480,20231230,,1727,104.54,180540.58,
ART00174,MAG002,SUP041,LE001,PO1276661,20221121,20230111,947,17.33,16411.51,51
ART00641,MAG007,SUP007,LE001,PO1279292,20210518,20210706,402,1012.97,407213.94,49
ART00789,MAG020,SUP044,LE003,PO4727879,20230223,20230422,1776,282.4,501542.4,57
ART00574,MAG012,SUP012,LE002,PO5913156,20220307,20220313,1187,517.81,614640.47,6
ART00819,MAG011,SUP078,LE002,PO9364432,20210210,20210301,329,217.19,71455.51,19
ART00827,MAG005,SUP064,LE001,PO1895852,20241229,20250129,263,3.18,836.34,31
ART00519,MAG008,SUP059,LE001,PO8867408,20220712,20220825,672,191.23,128506.56,44
ART00042,MAG011,SUP046,LE002,PO8018217,20240331,20240527,692,393.53,272322.76,57
ART00383,MAG013,SUP003,LE002,PO7769673,20221122,20221127,1265,138.09,174683.85,5
ART00585,MAG004,SUP047,LE001,PO2693894,20211205,20220120,1623,4140.95,6720761.85,46
ART00601,MAG003,SUP025,LE001,PO2461063,20220121,20220303,966,503.89,486757.74,41
ART00985,MAG014,SUP063,LE002,PO7080245,20241223,20250101,992,425.62,422215.04,9
ART00246,MAG005,SUP061,LE001,PO3194543,20220524,20220603,585,5.53,3235.05,10
ART00812,MAG007,SUP077,LE001,PO5645548,20210523,20210708,889,1.93,1715.77,46
ART00350,MAG017,SUP046,LE003,PO1046480,20240129,20240329,376,482.87,181559.12,60
ART00895,MAG012,SUP059,LE002,PO9760612,20210118,,1281,103.62,132737.22,
ART00896,MAG020,SUP021,LE003,PO2034131,20240113,20240305,383,57.57,22049.31,52
ART00249,MAG010,SUP006,LE002,PO5142930,20240603,20240719,204,500.92,102187.68,46
ART00402,MAG005,SUP056,LE001,PO9843489,20220217,,1022,1595.17,1630263.74,
ART00563,MAG015,SUP004,LE002,PO3231493,20230228,20230408,1089,64.59,70338.51,39
ART00857,MAG008,SUP066,LE001,PO2870602,20230304,20230311,1837,989.5,1817711.5,7
ART00559,MAG004,SUP071,LE001,PO4820402,20210816,20211007,419,1.11,465.09,52
ART00305,MAG015,SUP005,LE002,PO7529497,20240403,20240513,811,560.38,454468.18,40
ART00480,MAG012,SUP048,LE002,PO1529381,20210610,20210721,1298,54.03,70130.94,41
ART00740,MAG008,SUP073,LE001,PO3029829,20220122,20220322,1139,36.36,41414.04,59
ART00445,MAG005,SUP050,LE001,PO7939342,20240228,20240412,1175,87.95,103341.25,44
ART00437,MAG017,SUP027,LE003,PO7077383,20230805,20230828,907,234.11,212337.77,23
ART00194,MAG004,SUP031,LE001,PO2471104,20240117,20240214,297,25.67,7623.99,28
ART00964,MAG010,SUP069,LE002,PO1200545,20210115,20210219,1522,5909.58,8994380.76,35
ART00057,MAG005,SUP048,LE001,PO8335407,20240117,,109,34.86,3799.74,
ART00861,MAG003,SUP034,LE001,PO4655889,20240304,,1355,130.92,177396.6,
ART00071,MAG011,SUP061,LE002,PO8132339,20210128,20210219,1232,6.54,8057.28,22
ART00029,MAG009,SUP044,LE002,PO5115974,20241224,20250124,1461,167.31,244439.91,31
ART00521,MAG016,SUP022,LE003,PO8928299,20230813,,1175,43.71,51359.25,
ART00052,MAG011,SUP018,LE002,PO5592508,20220103,20220301,818,126.77,103697.86,57
ART00253,MAG007,SUP070,LE001,PO9888630,20210908,20211030,429,426.51,182972.79,52
ART00532,MAG008,SUP056,LE001,PO8297976,20241228,20250204,959,165.8,159002.2,38
ART00662,MAG010,SUP052,LE002,PO4794032,20220424,20220515,124,185.7,23026.8,21
ART00478,MAG012,SUP007,LE002,PO1398877,20210526,20210607,436,578.04,252025.44,12
ART00442,MAG003,SUP042,LE001,PO1018902,20240622,20240721,885,1.64,1451.4,29
ART00076,MAG016,SUP014,LE003,PO7863686,20230505,20230515,1976,253.64,501192.64,10
ART00207,MAG004,SUP005,LE001,PO2799697,20240905,20240918,1058,504.83,534110.14,13
ART00922,MAG017,SUP024,LE003,PO5858667,20220707,20220813,1813,12.6,22843.8,37
ART00182,MAG013,SUP020,LE002,PO7871477,20210216,20210308,933,208.49,194521.17,20
ART00183,MAG016,SUP073,LE003,PO9394659,20210901,20210908,990,37.95,37570.5,7
ART00934,MAG020,SUP010,LE003,PO5800725,20210818,20210913,165,95.3,15724.5,26
ART00324,MAG002,SUP013,LE001,PO6177972,20240315,20240504,1147,23.54,27000.38,50
ART00955,MAG017,SUP065,LE003,PO4592590,20210410,20210422,1998,616.98,1232726.04,12
ART00351,MAG020,SUP064,LE003,PO9868502,20240607,20240718,1647,27.4,45127.8,41
ART00708,MAG012,SUP012,LE002,PO6400658,20241205,20250128,525,766.31,402312.75,54
ART00031,MAG001,SUP003,LE001,PO9198202,20220130,20220224,1442,285.68,411950.56,25
ART00825,MAG003,SUP076,LE001,PO8417402,20220825,20220915,1506,17.02,25632.12,21
ART00187,MAG005,SUP025,LE001,PO3653024,20210807,20211004,1596,195.4,311858.4,58
ART00933,MAG015,SUP060,LE002,PO8273409,20221231,20230125,89,13.69,1218.41,25
ART00457,MAG012,SUP007,LE002,PO2671472,20211029,20211104,893,472.26,421728.18,6
ART00783,MAG003,SUP031,LE001,PO4523522,20220617,20220722,886,92.59,82034.74,35
ART00559,MAG006,SUP077,LE001,PO2562870,20220802,20220815,1386,1.48,2051.28,13
ART00386,MAG008,SUP068,LE001,PO3048031,20211114,20211222,745,153.46,114327.7,38
ART00710,MAG017,SUP075,LE003,PO2598493,20231008,,1359,140.03,190300.77,
ART00621,MAG011,SUP021,LE002,PO6447015,20220109,20220125,726,1315.41,954987.66,16
ART00590,MAG019,SUP044,LE003,PO6978666,20210618,20210731,1532,29.77,45607.64,43
ART00250,MAG008,SUP075,LE001,PO1755982,20230625,20230806,538,160.27,86225.26,42
ART00816,MAG003,SUP007,LE001,PO6628965,20220914,20221014,991,213.68,211756.88,30
ART00539,MAG002,SUP063,LE001,PO9060921,20240822,20240918,1039,107.18,111360.02,27
ART00750,MAG011,SUP024,LE002,PO9028654,20210523,20210616,1686,150.4,253574.4,24
ART00788,MAG015,SUP054,LE002,PO3840891,20210303,20210403,987,249.47,246226.89,31
ART00845,MAG009,SUP012,LE002,PO6524462,20221217,20230106,957,511.48,489486.36,20
ART00352,MAG016,SUP023,LE003,PO5116273,20221003,20221007,663,497.28,329696.64,4
ART00479,MAG010,SUP055,LE002,PO9832841,20220430,20220606,1939,3.48,6747.72,37
ART00588,MAG007,SUP066,LE001,PO2730821,20240605,20240617,1558,1142,1779236,12
ART00473,MAG010,SUP070,LE002,PO5683829,20240923,,315,284.06,89478.9,
ART00890,MAG012,SUP037,LE002,PO2345610,20220419,20220429,1769,126.51,223796.19,10
ART00121,MAG017,SUP013,LE003,PO5809632,20231218,20240210,250,90.13,22532.5,54
ART00473,MAG013,SUP034,LE002,PO9973039,20241204,20250109,1238,272.02,336760.76,36
ART00796,MAG003,SUP003,LE001,PO5731067,20210817,20210826,991,104.48,103539.68,9
ART00407,MAG003,SUP005,LE001,PO5128991,20240506,20240518,1522,453.63,690424.86,12
ART00682,MAG015,SUP057,LE002,PO7044973,20231130,20240128,1980,17.41,34471.8,59
ART00774,MAG004,SUP030,LE001,PO7931279,20231003,,1238,28.99,35889.62,
ART00077,MAG019,SUP007,LE003,PO7165729,20210706,,906,327.98,297149.88,
ART00002,MAG009,SUP064,LE002,PO5722514,20240102,20240128,832,332.21,276398.72,26
ART00729,MAG009,SUP011,LE002,PO6723995,20230307,20230413,1600,874,1398400,37
ART00868,MAG011,SUP019,LE002,PO2045505,20231205,20240111,834,937.76,782091.84,37
ART00484,MAG005,SUP054,LE001,PO6075806,20220726,20220803,1202,181.54,218211.08,8
ART00837,MAG012,SUP049,LE002,PO3049330,20220713,20220805,262,166.84,43712.08,23
ART00910,MAG012,SUP015,LE002,PO9625148,20221030,20221207,461,70.65,32569.65,38
ART00671,MAG018,SUP034,LE003,PO1654184,20240229,,316,137.73,43522.68,
ART00197,MAG003,SUP072,LE001,PO4913121,20240810,20241006,1610,18.15,29221.5,57
ART00313,MAG018,SUP017,LE003,PO4053159,20240917,20241001,1038,65.71,68206.98,14
ART00797,MAG012,SUP046,LE002,PO2676848,20231211,20240207,729,9.79,7136.91,58
ART00378,MAG007,SUP052,LE001,PO1379044,20211114,20220102,1075,213.44,229448,49
ART00237,MAG016,SUP038,LE003,PO1331217,20230831,20231016,1940,104.98,203661.2,46
ART00996,MAG007,SUP079,LE001,PO7614305,20210712,20210808,1207,112.67,135992.69,27
ART00110,MAG017,SUP055,LE003,PO2576614,20221029,20221226,1446,155.52,224881.92,58
ART00488,MAG005,SUP059,LE001,PO8072343,20210601,20210708,812,177.02,143740.24,37
ART00682,MAG002,SUP049,LE001,PO9085749,20211015,20211029,1694,18.51,31355.94,14
ART00887,MAG020,SUP013,LE003,PO7028173,20211226,20220120,894,1498.23,1339417.62,25
ART00211,MAG006,SUP018,LE001,PO9472711,20210606,20210626,697,16.81,11716.57,20
ART00143,MAG017,SUP055,LE003,PO5326637,20230819,,1861,78.41,145921.01,
ART00533,MAG010,SUP060,LE002,PO2997375,20240219,20240319,1798,44.68,80334.64,29
ART00630,MAG015,SUP027,LE002,PO2046283,20220420,,698,63.66,44434.68,
ART00089,MAG018,SUP040,LE003,PO1708287,20210122,20210224,1904,26.68,50798.72,33
ART00372,MAG020,SUP007,LE003,PO8547039,20240727,20240826,662,411.16,272187.92,30
ART00302,MAG014,SUP012,LE002,PO3977146,20230411,20230501,477,67.67,32278.59,20
ART00076,MAG014,SUP023,LE002,PO2479787,20240330,20240513,1218,240.55,292989.9,44
ART00506,MAG004,SUP060,LE001,PO7628018,20230429,20230510,275,13.66,3756.5,11
ART00616,MAG005,SUP070,LE001,PO3585991,20230709,20230721,319,163.18,52054.42,12
ART00290,MAG009,SUP017,LE002,PO7114397,20221010,20221121,1225,159.18,194995.5,42
ART00706,MAG020,SUP003,LE003,PO5365482,20221020,20221203,1691,61.83,104554.53,44
ART00051,MAG016,SUP006,LE003,PO2447245,20220428,,1319,578.29,762764.51,
ART00198,MAG006,SUP024,LE001,PO2940529,20240329,20240430,330,243.68,80414.4,32
ART00712,MAG012,SUP055,LE002,PO4827135,20240101,20240226,942,230,216660,56
ART00090,MAG007,SUP031,LE001,PO8694330,20230111,,1769,12.4,21935.6,
ART00837,MAG005,SUP025,LE001,PO8183617,20240202,20240306,1559,136.98,213551.82,33
ART00139,MAG002,SUP027,LE001,PO3512043,20210706,,1406,13.42,18868.52,
ART00370,MAG018,SUP050,LE003,PO6074936,20240318,20240412,156,143.65,22409.4,25
ART00513,MAG003,SUP049,LE001,PO7702471,20220320,,405,13.8,5589,
ART00284,MAG014,SUP053,LE002,PO9651230,20210419,20210518,1311,203.28,266500.08,29
ART00951,MAG002,SUP024,LE001,PO7928549,20241102,20241201,1437,93.44,134273.28,29
ART00108,MAG004,SUP016,LE001,PO6634327,20211109,20211230,1382,2263.85,3128640.7,51
ART00440,MAG018,SUP044,LE003,PO9724737,20210329,20210428,1871,947.99,1773689.29,30
ART00037,MAG014,SUP010,LE002,PO1517269,20230315,20230401,1610,870.56,1401601.6,17
ART00280,MAG017,SUP068,LE003,PO1429452,20230706,20230816,566,29.02,16425.32,41
ART00455,MAG006,SUP023,LE001,PO9436686,20210228,20210317,1633,292.36,477423.88,17
ART00801,MAG012,SUP076,LE002,PO4610670,20210322,,923,3.88,3581.24,
ART00271,MAG001,SUP065,LE001,PO4421148,20241028,20241216,1273,447.93,570214.89,49
ART00107,MAG005,SUP020,LE001,PO1312812,20241028,20241118,1394,122.2,170346.8,21
ART00942,MAG006,SUP077,LE001,PO4968623,20231208,20231225,1011,5832.77,5896930.47,17
ART00819,MAG005,SUP015,LE001,PO7703040,20210522,20210703,1039,228.69,237608.91,42
ART00980,MAG015,SUP080,LE002,PO5156151,20230531,20230619,63,3.14,197.82,19
ART00877,MAG003,SUP075,LE001,PO7945107,20210809,20210820,328,135.61,44480.08,11
ART00281,MAG016,SUP051,LE003,PO1734879,20240828,20240905,1448,39.72,57514.56,8
ART00835,MAG007,SUP020,LE001,PO4378854,20220325,20220505,1838,88.76,163140.88,41
ART00133,MAG002,SUP080,LE001,PO9913571,20220217,20220418,1988,25.05,49799.4,60
ART00731,MAG017,SUP040,LE003,PO1333505,20241217,20241220,17,596.79,10145.43,3
ART00511,MAG001,SUP016,LE001,PO7783712,20241015,,1585,1987.55,3150266.75,
ART00026,MAG012,SUP006,LE002,PO3152877,20211109,20211123,1594,384.31,612590.14,14
ART00267,MAG010,SUP074,LE002,PO3589352,20241228,20250101,751,16.53,12414.03,4
ART00038,MAG020,SUP068,LE003,PO1260623,20220419,20220518,945,1615.17,1526335.65,29
ART00581,MAG007,SUP064,LE001,PO8294788,20220503,20220509,1743,113.87,198475.41,6
ART00237,MAG008,SUP013,LE001,PO8343645,20210825,20210910,874,101.31,88544.94,16
ART00980,MAG018,SUP012,LE003,PO4153232,20230130,20230223,1262,2.49,3142.38,24
ART00290,MAG017,SUP060,LE003,PO1981795,20240725,20240813,148,168.71,24969.08,19
ART00066,MAG010,SUP048,LE002,PO2229573,20240905,20241004,1046,53.73,56201.58,29
ART00387,MAG015,SUP039,LE002,PO2301984,20210217,20210414,1309,34.68,45396.12,56
ART00441,MAG013,SUP053,LE002,PO5080377,20231223,20240130,1348,2233.65,3010960.2,38
ART00104,MAG007,SUP056,LE001,PO6484840,20221010,,1018,790.62,804851.16,
ART00982,MAG004,SUP014,LE001,PO8044223,20240824,20240831,653,97.87,63909.11,7
ART00478,MAG018,SUP064,LE003,PO9202020,20220211,20220216,1495,618.31,924373.45,5
ART00657,MAG001,SUP017,LE001,PO3845529,20240613,20240628,1535,32.28,49549.8,15
ART00142,MAG018,SUP005,LE003,PO7312323,20211001,20211030,296,701.32,207590.72,29
ART00180,MAG013,SUP071,LE002,PO2464974,20231029,20231205,1123,9.64,10825.72,37
ART00716,MAG006,SUP012,LE001,PO6394701,20220125,20220224,13,30.04,390.52,30
ART00017,MAG009,SUP019,LE002,PO8479643,20220604,20220623,982,33.7,33093.4,19
ART00139,MAG003,SUP042,LE001,PO3946325,20230221,20230413,119,10.78,1282.82,51
ART00443,MAG002,SUP076,LE001,PO8326033,20230218,20230221,1912,34.72,66384.64,3
ART00826,MAG010,SUP065,LE002,PO7323806,20241004,20241124,1552,215.98,335200.96,51
ART00568,MAG012,SUP056,LE002,PO4189026,20240223,20240226,1522,1120.29,1705081.38,3
ART00915,MAG020,SUP074,LE003,PO2755707,20210906,20210924,1249,7.81,9754.69,18
ART00408,MAG007,SUP031,LE001,PO7469971,20240823,,977,16.13,15759.01,
ART00005,MAG003,SUP033,LE001,PO1004467,20240219,,222,28.09,6235.98,
ART00636,MAG005,SUP045,LE001,PO6036983,20220829,20221005,1853,4.49,8319.97,37
ART00253,MAG014,SUP024,LE002,PO8505873,20220908,20221030,1405,467.27,656514.35,52
ART00046,MAG014,SUP057,LE002,PO2710608,20240830,20240907,510,21.47,10949.7,8
ART00856,MAG018,SUP038,LE003,PO9064181,20210615,20210801,1894,144.46,273607.24,47
ART00580,MAG012,SUP023,LE002,PO8687950,20230623,20230809,1826,2.09,3816.34,47
ART00598,MAG015,SUP027,LE002,PO7431041,20241027,,709,13.46,9543.14,
ART00544,MAG014,SUP046,LE002,PO3858410,20220110,20220201,812,906.61,736167.32,22
ART00924,MAG013,SUP019,LE002,PO8346326,20230831,,1771,220.44,390399.24,
ART00967,MAG013,SUP077,LE002,PO4214142,20210714,20210903,877,65.64,57566.28,51
ART00409,MAG003,SUP004,LE001,PO4869005,20240212,20240227,272,687.15,186904.8,15
ART00180,MAG015,SUP080,LE002,PO9808375,20210910,20210925,280,7.65,2142,15
ART00380,MAG015,SUP059,LE002,PO7076177,20230118,20230203,999,101.05,100948.95,16
ART00216,MAG004,SUP028,LE001,PO4964691,20210522,,572,5918.8,3385553.6,
ART00380,MAG011,SUP067,LE002,PO9458399,20230313,20230503,1901,137.37,261140.37,51
ART00803,MAG006,SUP053,LE001,PO4690426,20210721,20210808,1508,378.41,570642.28,18
ART00561,MAG001,SUP023,LE001,PO4589421,20220204,,444,215.77,95801.88,
ART00944,MAG003,SUP060,LE001,PO8497282,20240828,20240916,1289,19.53,25174.17,19
ART01000,MAG012,SUP069,LE002,PO8898467,20211027,20211123,945,5.58,5273.1,27
ART00510,MAG013,SUP066,LE002,PO4082300,20220703,20220717,1548,1544.29,2390560.92,14
ART00492,MAG007,SUP019,LE001,PO5623174,20230822,20230928,1591,1040.88,1656040.08,37
ART00774,MAG008,SUP045,LE001,PO3572303,20240922,20241109,1020,33.75,34425,48
