item_code,customer_id,legal_entity,so_number,order_date,delivery_date,quantity,unit_price,total_value,margin_pct
ART00754,CLI047,LE001,SO9446521,23/03/2024,13/04/2024,290,21.48,6229.2,27.75
ART00274,CLI001,LE002,SO2456743,22/04/2023,25/05/2023,125,8834.14,1104267.5,28.91
ART00296,CLI095,LE001,SO7733243,13/07/2021,,272,344.93,93820.96,56
ART00634,CLI089,LE003,SO6912744,27/07/2023,02/09/2023,446,7755.93,3459144.78,16.84
ART00459,CLI097,LE001,SO7482689,08/08/2024,19/09/2024,186,506.66,94238.76,8.58
ART00047,CLI063,LE001,SO9369673,10/11/2023,,139,1599.69,222356.91,11.9
ART00159,CLI010,LE002,SO2187105,28/11/2023,31/12/2023,9,735.05,6615.45,19.63
ART00327,CLI016,LE003,SO6449977,23/11/2021,21/12/2021,387,181.76,70341.12,56.29
ART00679,CLI046,LE002,SO8905891,03/09/2021,09/10/2021,271,32.44,8791.24,11.16
ART00257,CLI086,LE001,SO1650879,28/11/2023,15/12/2023,497,1559.4,775021.8,18.9
ART00042,CLI054,LE002,SO9937784,22/04/2024,05/05/2024,450,541.56,243702,30.48
ART00592,CLI057,LE002,SO7668976,04/11/2023,19/12/2023,14,1074.37,15041.18,34.55
ART00962,CLI085,LE003,SO7380658,23/11/2022,17/12/2022,274,349.19,95678.06,44.13
ART00766,CLI034,LE003,SO9809985,26/01/2023,04/02/2023,156,346.02,53979.12,44.36
ART00579,CLI052,LE001,SO7393564,03/07/2024,11/08/2024,398,932.91,371298.18,48.88
ART00710,CLI030,LE003,SO9919641,13/10/2024,06/11/2024,197,213.84,42126.48,32.97
ART00601,CLI012,LE001,SO3797703,07/05/2022,,158,1023.05,161641.9,41.06
ART00629,CLI078,LE003,SO2103533,17/12/2023,,132,9136.54,1206023.28,26.53
ART00669,CLI061,LE003,SO9350514,04/05/2022,08/05/2022,400,2302.55,921020,22.25
ART00016,CLI078,LE003,SO7129084,20/11/2024,23/12/2024,376,441.69,166075.44,39.1
ART00600,CLI047,LE001,SO2501369,17/05/2024,21/05/2024,70,58.09,4066.3,33.41
ART00527,CLI028,LE002,SO9054486,24/06/2023,02/07/2023,186,328.61,61121.46,53.29
ART00938,CLI010,LE002,SO8982084,28/06/2021,24/07/2021,8,254.3,2034.4,40.84
ART00567,CLI053,LE003,SO3403267,07/06/2021,,227,380.15,86294.05,39.87
ART00653,CLI094,LE003,SO6347021,17/07/2023,30/07/2023,252,6933.3,1747191.6,25.26
ART00902,CLI005,LE001,SO3585689,27/04/2021,06/05/2021,161,213.85,34429.85,29.24
ART00759,CLI040,LE003,SO1400631,16/09/2022,07/10/2022,90,8992.98,809368.2,43.58
ART00988,CLI091,LE002,SO1999176,06/11/2021,12/12/2021,323,127.64,41227.72,26.67
ART00219,CLI018,LE003,SO2079115,09/08/2024,,140,1112.08,155691.2,29.96
ART00395,CLI058,LE003,SO7040079,11/06/2024,14/07/2024,226,22.29,5037.54,54.6
ART00863,CLI024,LE003,SO2326630,10/10/2021,14/10/2021,63,43.22,2722.86,31.65
ART00074,CLI090,LE001,SO8929586,11/04/2023,09/05/2023,386,74.2,28641.2,56.7
ART00436,CLI026,LE002,SO4473043,19/03/2023,26/04/2023,248,616.85,152978.8,26.92
ART00134,CLI007,LE001,SO4838463,22/03/2022,28/03/2022,64,368.74,23599.36,46.54
ART00105,CLI037,LE003,SO7851143,14/09/2021,07/10/2021,44,27.94,1229.36,26.91
ART00929,CLI026,LE002,SO8738303,28/07/2024,21/08/2024,8,450.29,3602.32,12.89
ART00115,CLI002,LE003,SO4718122,20/05/2023,31/05/2023,56,409.59,22937.04,29.33
ART00888,CLI072,LE001,SO2250705,29/12/2023,31/01/2024,431,557.78,240403.18,52.55
ART00866,CLI072,LE001,SO2215341,24/11/2024,26/12/2024,17,101.74,1729.58,45.51
ART00722,CLI020,LE003,SO8350098,09/06/2021,20/07/2021,12,115.32,1383.84,26.37
ART00357,CLI056,LE001,SO5207024,12/10/2023,25/11/2023,494,12572.3,6210716.2,46.87
ART00456,CLI069,LE002,SO9357207,24/01/2022,28/01/2022,470,3790.29,1781436.3,48.36
ART00731,CLI063,LE001,SO1414310,28/12/2021,18/01/2022,452,1354.61,612283.72,46.78
ART00863,CLI084,LE002,SO3478264,24/01/2021,02/02/2021,93,41.41,3851.13,28.66
ART00981,CLI045,LE003,SO4226478,06/09/2024,20/09/2024,393,56.81,22326.33,12.41
ART00410,CLI056,LE001,SO7433315,11/01/2022,25/01/2022,362,54.65,19783.3,38.32
ART00956,CLI005,LE001,SO9381506,28/11/2023,20/12/2023,146,8008.7,1169270.2,21.16
ART00286,CLI064,LE003,SO6999216,16/12/2022,13/01/2023,218,1150.47,250802.46,39.23
ART00189,CLI063,LE001,SO6584561,21/12/2022,01/01/2023,377,272.8,102845.6,41.79
ART00732,CLI033,LE001,SO4380590,10/08/2023,15/09/2023,428,918.8,393246.4,45.71
ART00190,CLI009,LE003,SO5512692,28/04/2023,08/06/2023,175,1149.7,201197.5,41.4
ART00102,CLI019,LE002,SO6793052,18/11/2021,26/12/2021,248,3239.05,803284.4,43.33
ART00407,CLI014,LE003,SO1110252,11/05/2023,20/05/2023,355,719.98,255592.9,34.15
ART00288,CLI015,LE001,SO6485596,07/12/2024,19/01/2025,312,526.06,164130.72,34.17
ART00805,CLI006,LE002,SO9713226,16/08/2021,27/09/2021,176,9668.43,1701643.68,36.85
ART00251,CLI034,LE003,SO2697652,05/02/2024,07/02/2024,165,885.36,146084.4,39.68
ART00701,CLI044,LE001,SO8283294,10/07/2024,16/08/2024,499,111.67,55723.33,11.36
ART00653,CLI039,LE003,SO2791848,14/08/2022,03/09/2022,282,7737.32,2181924.24,33.03
ART00253,CLI069,LE002,SO2551223,07/04/2023,16/04/2023,148,703.34,104094.32,34.43
ART00991,CLI069,LE002,SO2708257,03/02/2023,13/03/2023,135,456.51,61628.85,53.32
ART00390,CLI065,LE003,SO8461500,18/04/2021,01/06/2021,105,49.26,5172.3,34.45
ART00716,CLI007,LE001,SO5749305,24/12/2022,26/12/2022,53,59.91,3175.23,46.04
ART00526,CLI008,LE001,SO5936338,27/04/2021,25/05/2021,266,319.98,85114.68,14.69
ART00246,CLI042,LE003,SO1420026,15/07/2024,27/07/2024,451,8.24,3716.24,19.66
ART00340,CLI090,LE001,SO5849323,18/08/2022,07/09/2022,199,16.29,3241.71,39.9
ART00251,CLI018,LE003,SO5025955,01/10/2024,,188,834.66,156916.08,36.01
ART00636,CLI051,LE002,SO8008968,05/07/2023,19/07/2023,344,7.86,2703.84,28.75
ART00936,CLI045,LE003,SO3676012,14/05/2024,31/05/2024,53,2590.34,137288.02,36.04
ART00977,CLI028,LE002,SO3935085,03/10/2024,01/11/2024,466,395.76,184424.16,32.28
ART00436,CLI024,LE003,SO2482639,02/05/2021,25/05/2021,315,589.96,185837.4,23.59
ART00468,CLI039,LE003,SO7851778,19/07/2022,21/08/2022,77,75.95,5848.15,48.32
ART00117,CLI057,LE002,SO7964416,26/09/2021,04/11/2021,84,1747.17,146762.28,21.12
ART00908,CLI065,LE003,SO1544200,16/09/2022,20/10/2022,137,335.61,45978.57,50.23
ART00067,CLI055,LE001,SO8972718,08/03/2021,10/03/2021,317,817.31,259087.27,45.92
ART00700,CLI031,LE001,SO3244556,15/10/2024,21/10/2024,331,35.51,11753.81,36.22
ART00537,CLI080,LE001,SO5897422,14/06/2023,23/06/2023,330,366.27,120869.1,52.4
ART00679,CLI092,LE003,SO5769831,21/12/2023,28/01/2024,413,35.14,14512.82,17.99
ART00454,CLI025,LE003,SO8298220,07/05/2024,16/06/2024,347,160.9,55832.3,15.06
ART00679,CLI080,LE001,SO6759846,02/12/2024,01/01/2025,111,37.52,4164.72,23.19
ART00405,CLI083,LE002,SO5778770,25/02/2024,09/04/2024,340,2964.63,1007974.2,38.99
ART00097,CLI052,LE001,SO2771227,31/07/2024,05/09/2024,244,2078.56,507168.64,16.95
ART00992,CLI085,LE003,SO2051381,08/12/2021,,286,377.7,108022.2,29.16
ART00900,CLI039,LE003,SO8365261,17/09/2021,22/10/2021,226,223.13,50427.38,27.19
ART00563,CLI090,LE001,SO5788711,30/05/2021,10/07/2021,369,118.45,43708.05,51.33
ART00281,CLI011,LE003,SO9869025,25/10/2024,18/11/2024,152,54.58,8296.16,30.74
ART00503,CLI085,LE003,SO6892068,17/12/2022,18/12/2022,285,208.63,59459.55,47.73
ART00644,CLI098,LE002,SO2666286,30/07/2023,16/08/2023,229,11.67,2672.43,35.82
ART00047,CLI027,LE003,SO9178120,25/10/2021,10/11/2021,460,1520.95,699637,7.34
ART00739,CLI092,LE003,SO7582499,07/07/2024,20/08/2024,58,633.39,36736.62,48.61
ART00976,CLI019,LE002,SO7498796,25/12/2024,27/01/2025,47,64.36,3024.92,51.06
ART00966,CLI068,LE001,SO3473404,18/07/2021,29/07/2021,205,60.36,12373.8,24.34
ART00742,CLI053,LE003,SO4547257,26/11/2021,,307,5.03,1544.21,30.42
ART00911,CLI067,LE003,SO1365318,08/11/2021,13/11/2021,47,55.86,2625.42,20.1
ART00486,CLI088,LE001,SO7771798,07/05/2021,,13,768.37,9988.81,20.13
ART00455,CLI062,LE001,SO6321240,11/06/2023,11/07/2023,145,535.33,77622.85,35.38
ART00333,CLI081,LE001,SO9448103,16/12/2024,20/01/2025,498,470.18,234149.64,33.34
ART00934,CLI048,LE001,SO6384685,08/10/2021,,182,151.35,27545.7,45.08
ART00467,CLI086,LE001,SO7926869,27/09/2023,08/11/2023,284,75.18,21351.12,49.53
ART00365,CLI056,LE001,SO2836197,28/03/2022,06/04/2022,411,5155.52,2118918.72,27.64
ART00765,CLI083,LE002,SO1284750,04/09/2024,22/09/2024,420,52.81,22180.2,30.71
ART00519,CLI008,LE001,SO6654814,21/07/2021,28/08/2021,371,304.89,113114.19,25.27
ART00973,CLI043,LE002,SO6977050,12/12/2022,17/01/2023,303,297.64,90184.92,34.96
ART00303,CLI018,LE003,SO5534131,14/08/2024,27/09/2024,359,17.06,6124.54,49.77
ART00695,CLI027,LE003,SO7653658,07/07/2022,03/08/2022,31,8.1,251.1,29.26
ART00605,CLI095,LE001,SO4094869,29/10/2024,03/12/2024,327,21.77,7118.79,37.67
ART00809,CLI068,LE001,SO4772539,08/11/2021,20/11/2021,192,191.34,36737.28,38.39
ART00571,CLI088,LE001,SO6621798,14/09/2023,18/09/2023,95,8.13,772.35,29.52
ART00803,CLI021,LE003,SO5513934,08/06/2022,26/06/2022,97,921.74,89408.78,50.81
ART00195,CLI082,LE003,SO9048219,08/12/2024,18/01/2025,166,2303.86,382440.76,48.03
ART00760,CLI014,LE003,SO2943270,13/12/2024,01/01/2025,107,909.41,97306.87,46.81
ART00623,CLI070,LE001,SO5838468,29/09/2024,25/10/2024,228,1093.2,249249.6,26.6
ART00151,CLI050,LE003,SO5033536,15/10/2023,07/11/2023,50,445.1,22255,46.53
ART00805,CLI053,LE003,SO5933501,05/11/2022,15/12/2022,194,8729.9,1693600.6,30.06
ART00278,CLI056,LE001,SO2900853,13/08/2021,29/08/2021,448,37.3,16710.4,28.2
ART00345,CLI086,LE001,SO5439533,05/02/2023,23/02/2023,369,195.72,72220.68,52.64
ART00761,CLI061,LE003,SO9689929,27/04/2021,04/06/2021,311,22.83,7100.13,37.67
ART00331,CLI054,LE002,SO8596263,17/09/2021,26/10/2021,18,9.12,164.16,27.19
ART00436,CLI014,LE003,SO7845694,01/12/2023,,380,649.34,246749.2,30.58
ART00894,CLI041,LE001,SO3018278,25/10/2021,01/12/2021,132,3043.89,401793.48,20.3
ART00366,CLI032,LE003,SO2523673,28/11/2023,,155,943.03,146169.65,37.58
ART00198,CLI045,LE003,SO1643718,14/09/2023,16/10/2023,418,373.38,156072.84,37.13
ART00984,CLI018,LE003,SO7194550,29/12/2024,24/01/2025,427,5292.76,2260008.52,33.31
ART00438,CLI009,LE003,SO9085221,03/06/2021,21/06/2021,137,135.29,18534.73,29.74
ART00487,CLI048,LE001,SO7748056,23/07/2021,28/07/2021,263,252.58,66428.54,36.17
ART00337,CLI053,LE003,SO4483880,26/01/2021,29/01/2021,153,5738.96,878060.88,35.44
ART00016,CLI019,LE002,SO8663128,11/09/2022,03/10/2022,211,524.8,110732.8,48.74
ART00838,CLI060,LE001,SO4938391,08/08/2021,03/09/2021,65,8744.66,568402.9,20.21
ART00709,CLI089,LE003,SO7089746,20/04/2024,04/06/2024,362,29.27,10595.74,37.03
ART00619,CLI100,LE001,SO2842820,21/11/2022,21/12/2022,71,9.39,666.69,27.05
ART00558,CLI086,LE001,SO4346878,13/06/2023,25/07/2023,303,1099.83,333248.49,40.43
ART00234,CLI003,LE003,SO9325564,18/02/2022,28/03/2022,218,759.53,165577.54,49.94
ART00291,CLI028,LE002,SO5542840,23/05/2023,20/06/2023,318,172.86,54969.48,43.69
ART00654,CLI089,LE003,SO2829492,02/01/2024,10/02/2024,201,7.22,1451.22,44.32
ART00330,CLI071,LE002,SO4406177,18/07/2023,28/07/2023,88,53.72,4727.36,30.38
ART00412,CLI035,LE003,SO8095404,02/10/2024,08/10/2024,464,77.01,35732.64,34.74
ART00310,CLI060,LE001,SO9147818,29/01/2021,15/02/2021,50,305.28,15264,46.11
ART00710,CLI065,LE003,SO4189439,13/12/2024,08/01/2025,50,227.01,11350.5,36.86
ART00777,CLI024,LE003,SO2197268,04/01/2024,03/02/2024,171,693.49,118586.79,24.68
ART00270,CLI081,LE001,SO7029382,25/11/2022,10/12/2022,113,46.61,5266.93,26.71
ART00094,CLI075,LE001,SO2197904,28/02/2022,08/04/2022,288,40.7,11721.6,32.65
ART00952,CLI034,LE003,SO4067370,08/12/2023,13/12/2023,485,933.29,452645.65,44.16
ART00527,CLI091,LE002,SO5706667,11/03/2023,16/04/2023,223,345.02,76939.46,55.51
ART00020,CLI027,LE003,SO5372182,04/04/2021,,229,2349.09,537941.61,14.87
ART00936,CLI017,LE002,SO3858580,31/10/2024,11/11/2024,252,2607.76,657155.52,36.46
ART00044,CLI073,LE003,SO2727836,02/04/2024,05/05/2024,167,400.68,66913.56,32.71
ART00557,CLI078,LE003,SO1428194,18/10/2023,23/11/2023,401,321.23,128813.23,20.42
ART00474,CLI056,LE001,SO6410265,22/05/2022,16/06/2022,399,2725.86,1087618.14,45.52
ART00837,CLI074,LE002,SO1119834,27/02/2022,07/03/2022,396,245.74,97313.04,33.69
ART00407,CLI034,LE003,SO4025467,30/09/2024,08/11/2024,236,747.11,176317.96,36.54
ART00628,CLI014,LE003,SO3789567,02/08/2024,16/09/2024,243,18.6,4519.8,25.86
ART00499,CLI098,LE002,SO7656131,05/11/2023,07/11/2023,253,15.07,3812.71,29.13
ART00398,CLI027,LE003,SO8331412,27/02/2022,27/03/2022,478,516.5,246887,21.47
ART00914,CLI065,LE003,SO8415119,28/01/2023,05/02/2023,45,159.23,7165.35,33.86
ART00764,CLI007,LE001,SO7451839,05/05/2021,13/05/2021,493,220.02,108469.86,44.2
ART00705,CLI099,LE002,SO3317364,06/03/2022,31/03/2022,121,143.19,17325.99,46.91
ART00559,CLI034,LE003,SO3882587,26/11/2024,23/12/2024,479,2.67,1278.93,49.06
ART00004,CLI078,LE003,SO5996123,21/11/2021,11/12/2021,170,1040.31,176852.7,42.68
ART00268,CLI045,LE003,SO4229102,04/12/2024,28/12/2024,148,405.55,60021.4,49.01
ART00081,CLI086,LE001,SO5391041,01/11/2023,17/11/2023,174,9078.75,1579702.5,13.41
ART00177,CLI026,LE002,SO8712974,23/03/2023,16/04/2023,41,289.34,11862.94,42.33
ART00018,CLI040,LE003,SO4670078,05/10/2021,23/10/2021,233,111.92,26077.36,43.98
ART00536,CLI099,LE002,SO2629276,04/10/2022,19/10/2022,479,1180.86,565631.94,19.27
ART00733,CLI035,LE003,SO6675013,16/03/2023,05/04/2023,110,21.57,2372.7,36.21
ART00961,CLI029,LE003,SO5010480,27/08/2024,07/10/2024,471,73.67,34698.57,44.52
ART00744,CLI054,LE002,SO5835920,10/06/2022,02/07/2022,6,381.22,2287.32,51.24
ART00396,CLI028,LE002,SO8398290,26/02/2023,07/03/2023,172,46.74,8039.28,32.67
ART00147,CLI059,LE003,SO9960407,05/12/2024,21/12/2024,437,449.59,196470.83,29.64
ART00719,CLI065,LE003,SO8540062,14/05/2022,14/06/2022,414,2178.33,901828.62,21.67
ART00846,CLI078,LE003,SO7792230,02/04/2022,25/04/2022,337,492.22,165878.14,41.66
ART00094,CLI031,LE001,SO8524212,27/12/2023,09/02/2024,203,52.57,10671.71,47.86
ART00231,CLI050,LE003,SO1528676,20/11/2021,,143,1154.51,165094.93,47.44
ART00204,CLI046,LE002,SO9204225,09/12/2022,11/01/2023,114,149.33,17023.62,26.26
ART00497,CLI093,LE001,SO3258638,27/10/2022,14/11/2022,340,1059.38,360189.2,53
ART00369,CLI017,LE002,SO7959446,14/02/2023,07/03/2023,363,345.44,125394.72,24.22
ART00641,CLI045,LE003,SO6699153,11/05/2024,24/06/2024,401,1758.6,705198.6,35.66
ART00794,CLI088,LE001,SO4434938,14/02/2021,11/03/2021,363,33.11,12018.93,35.55
ART00884,CLI055,LE001,SO9107923,13/12/2022,20/01/2023,12,739.29,8871.48,43.72
ART00392,CLI015,LE001,SO7859631,17/06/2024,28/06/2024,263,98.33,25860.79,43.49
ART00314,CLI002,LE003,SO4971047,26/12/2023,30/01/2024,249,3068.95,764168.55,42.14
ART00062,CLI041,LE001,SO3583371,30/09/2022,30/10/2022,260,152.77,39720.2,50.03
ART00054,CLI067,LE003,SO7450452,31/12/2021,08/01/2022,8,788.44,6307.52,55.02
ART00384,CLI053,LE003,SO6210578,04/06/2022,12/06/2022,252,131.77,33206.04,47.58
ART00752,CLI020,LE003,SO8912876,18/07/2022,03/08/2022,393,580.36,228081.48,55.68
ART00374,CLI073,LE003,SO3737630,27/08/2024,05/10/2024,331,81.13,26854.03,30.9
ART00356,CLI049,LE003,SO9464410,07/11/2021,29/11/2021,27,20.13,543.51,50.62
ART00441,CLI043,LE002,SO5830364,02/08/2024,13/08/2024,456,3940.92,1797059.52,42.46
ART00681,CLI082,LE003,SO4816735,09/08/2024,12/08/2024,33,27.56,909.48,15.82
ART00631,CLI085,LE003,SO1334251,12/09/2021,27/09/2021,303,1309.17,396678.51,33.87
ART00915,CLI010,LE002,SO4140944,22/07/2022,05/08/2022,157,15.54,2439.78,53.02
ART00980,CLI023,LE002,SO3640780,18/04/2022,12/05/2022,338,3.36,1135.68,13.69
ART00559,CLI032,LE003,SO1189661,21/12/2022,,188,2.42,454.96,43.8
ART00129,CLI067,LE003,SO5080031,18/01/2024,18/02/2024,241,22.38,5393.58,14.75
ART00006,CLI078,LE003,SO6743692,01/01/2024,09/01/2024,258,159.6,41176.8,38.65
ART00393,CLI029,LE003,SO3214832,13/12/2023,22/12/2023,96,172.44,16554.24,39.91
ART00280,CLI032,LE003,SO1054751,13/11/2023,15/11/2023,85,37.37,3176.45,15.52
ART00802,CLI044,LE001,SO2280507,19/05/2023,24/05/2023,337,35.09,11825.33,26.16
ART00657,CLI052,LE001,SO5294031,03/09/2023,24/09/2023,26,50.51,1313.26,39.62
ART00895,CLI038,LE001,SO4131695,23/05/2022,16/06/2022,447,141.93,63442.71,33.17
ART00566,CLI058,LE003,SO7208701,20/02/2024,05/04/2024,331,265.68,87940.08,25.9
ART00689,CLI040,LE003,SO4584202,12/05/2021,25/05/2021,272,662.73,180262.56,35.64
ART00592,CLI058,LE003,SO9224375,31/10/2023,01/11/2023,333,1003.7,334232.1,29.94
ART00506,CLI062,LE001,SO1869197,02/07/2022,06/08/2022,111,20.16,2237.76,29.37
ART00606,CLI083,LE002,SO3691074,25/10/2024,27/10/2024,482,28.44,13708.08,31.79
ART00185,CLI100,LE001,SO9234708,06/09/2021,11/09/2021,493,298.88,147347.84,19.25
ART00458,CLI074,LE002,SO9717481,11/01/2022,,133,154.33,20525.89,49.41
ART00686,CLI027,LE003,SO2775765,20/08/2022,09/09/2022,288,3780.08,1088663.04,51.9
ART00629,CLI015,LE001,SO9282308,15/02/2023,27/03/2023,311,10533.3,3275856.3,36.27
ART00105,CLI025,LE003,SO8818368,19/12/2024,13/01/2025,349,27.92,9744.08,26.86
ART00308,CLI070,LE001,SO8665123,16/01/2024,29/02/2024,107,231.03,24720.21,40.18
ART00758,CLI045,LE003,SO5229647,03/12/2023,25/12/2023,442,27.43,12124.06,27.45
ART00763,CLI086,LE001,SO5062694,19/11/2024,22/11/2024,500,9.26,4630,32.29
ART00627,CLI026,LE002,SO1139427,17/12/2023,30/01/2024,323,31.86,10290.78,9.45
ART00224,CLI092,LE003,SO4648898,24/12/2023,14/01/2024,84,21.32,1790.88,33.86
ART00240,CLI093,LE001,SO7359265,16/06/2023,27/07/2023,250,9468.93,2367232.5,43.66
ART00515,CLI074,LE002,SO8853242,01/10/2022,15/10/2022,422,48.61,20513.42,24.36
ART00940,CLI060,LE001,SO4185537,07/03/2023,,112,5395.64,604311.68,33.05
ART00024,CLI055,LE001,SO8109845,17/03/2023,28/03/2023,430,396.07,170310.1,41.04
ART00169,CLI041,LE001,SO5233620,09/12/2022,18/01/2023,493,417.07,205615.51,28.36
ART00454,CLI052,LE001,SO6648435,05/12/2024,21/12/2024,25,220.01,5500.25,37.88
ART00704,CLI067,LE003,SO9006219,07/07/2021,14/08/2021,423,22.23,9403.29,16.37
ART00589,CLI033,LE001,SO1808163,03/06/2021,06/07/2021,57,1424.53,81198.21,53.11
ART00940,CLI084,LE002,SO7877220,04/07/2021,13/08/2021,34,4898.01,166532.34,26.24
ART00918,CLI001,LE002,SO5497345,08/02/2023,08/03/2023,139,124.57,17315.23,44.24
ART00650,CLI080,LE001,SO8816502,23/12/2021,28/12/2021,308,226.85,69869.8,46.58
ART00789,CLI060,LE001,SO4522684,05/07/2023,09/08/2023,420,433.22,181952.4,36.87
ART00853,CLI098,LE002,SO3078441,27/08/2024,06/10/2024,332,39.36,13067.52,42.3
ART00323,CLI016,LE003,SO9403390,18/10/2024,02/12/2024,130,651.14,84648.2,33.75
ART00017,CLI003,LE003,SO2681250,14/08/2021,12/09/2021,373,48.71,18168.83,38.9
ART00008,CLI082,LE003,SO2233133,02/02/2024,04/02/2024,472,1551.94,732515.68,18.45
ART00131,CLI087,LE002,SO2600705,13/05/2023,23/06/2023,43,21,903,36.14
ART00687,CLI020,LE003,SO4356483,31/01/2021,06/02/2021,383,11.92,4565.36,40.77
ART00892,CLI046,LE002,SO9289842,29/12/2021,22/01/2022,431,536.05,231037.55,47.77
ART00309,CLI054,LE002,SO1597721,04/02/2022,22/02/2022,26,5589.19,145318.94,51.51
ART00353,CLI026,LE002,SO4194406,12/01/2024,24/02/2024,480,20.41,9796.8,41.16
ART00645,CLI086,LE001,SO6015731,30/09/2024,,187,397.7,74369.9,50.24
ART00710,CLI093,LE001,SO7343084,14/09/2024,25/09/2024,178,198.24,35286.72,27.7
ART00418,CLI016,LE003,SO9265382,18/12/2024,19/01/2025,427,874.22,373291.94,39.84
ART00118,CLI086,LE001,SO1897572,23/10/2023,03/12/2023,396,3264.99,1292936.04,52.88
ART00652,CLI085,LE003,SO8110965,27/10/2022,21/11/2022,399,692.53,276319.47,35.64
ART00775,CLI056,LE001,SO2357502,30/06/2022,25/07/2022,48,33.98,1631.04,15.45
ART00018,CLI052,LE001,SO2462911,18/03/2024,22/04/2024,365,120.47,43971.55,47.95
ART00414,CLI071,LE002,SO2013577,21/03/2022,14/04/2022,291,4194.83,1220695.53,30.79
ART00043,CLI067,LE003,SO8026064,30/08/2023,12/09/2023,56,774.18,43354.08,20.92
ART00845,CLI032,LE003,SO4537771,17/09/2022,,178,944.89,168190.42,38.41
ART00580,CLI029,LE003,SO3281794,09/12/2024,22/01/2025,87,2.65,230.55,15.85
ART00106,CLI083,LE002,SO2710855,09/05/2021,20/06/2021,494,521.9,257818.6,36.61
ART00795,CLI023,LE002,SO8703504,08/11/2022,,30,32.88,986.4,23.51
ART00497,CLI093,LE001,SO8796400,27/10/2024,04/11/2024,186,942.26,175260.36,47.16
ART00304,CLI092,LE003,SO6324868,03/05/2023,14/05/2023,2,587.53,1175.06,46.72
ART00338,CLI089,LE003,SO2173896,17/05/2024,30/06/2024,137,63.71,8728.27,50.02
ART00595,CLI013,LE001,SO2141745,08/04/2024,21/04/2024,118,626.6,73938.8,40.94
ART00536,CLI081,LE001,SO9914456,13/03/2023,23/03/2023,51,1462.52,74588.52,34.82
ART00064,CLI012,LE001,SO6602738,25/02/2024,28/03/2024,261,10895.09,2843618.49,29.69
ART00425,CLI022,LE003,SO6332889,18/07/2021,,462,1536.4,709816.8,32.59
ART00266,CLI036,LE002,SO2358463,31/08/2022,13/10/2022,179,663.48,118762.92,24.05
ART00831,CLI031,LE001,SO8746544,10/04/2022,17/04/2022,217,278.66,60469.22,36.02
ART00159,CLI006,LE002,SO5351935,02/07/2022,,379,696.38,263928.02,15.17
ART00561,CLI066,LE001,SO6884279,09/11/2021,13/11/2021,15,438.94,6584.1,45.59
ART00075,CLI038,LE001,SO5032747,16/07/2024,30/08/2024,180,2942.84,529711.2,17.18
ART00625,CLI077,LE003,SO8286594,14/01/2024,21/01/2024,293,1713.84,502155.12,30.4
ART00805,CLI070,LE001,SO1032379,19/03/2023,11/04/2023,229,9472.39,2169177.31,35.55
ART00407,CLI068,LE001,SO3194534,22/05/2023,07/06/2023,284,708.05,201086.2,33.04
ART00803,CLI038,LE001,SO6797270,18/10/2021,14/11/2021,444,886.51,393610.44,48.86
ART00001,CLI033,LE001,SO5723781,12/05/2021,17/06/2021,479,376.74,180458.46,47.05
ART00671,CLI043,LE002,SO6460050,26/01/2021,12/02/2021,149,280.64,41815.36,39.41
ART00910,CLI035,LE003,SO3457171,17/03/2023,23/03/2023,458,95.95,43945.1,11.32
ART00878,CLI022,LE003,SO9232140,22/11/2021,09/12/2021,26,16.12,419.12,34.37
ART00919,CLI083,LE002,SO3716539,07/05/2022,17/05/2022,261,409.25,106814.25,34.06
ART00896,CLI064,LE003,SO2980189,21/06/2022,07/07/2022,310,79.03,24499.3,22.04
ART00089,CLI070,LE001,SO5001036,27/10/2023,20/11/2023,343,43.01,14752.43,37.74
ART00226,CLI090,LE001,SO3064826,24/03/2024,15/04/2024,47,529.7,24895.9,25.31
ART00757,CLI012,LE001,SO8849024,04/11/2024,13/12/2024,426,47.07,20051.82,20.03
ART00704,CLI060,LE001,SO5321287,07/11/2024,07/12/2024,101,21.76,2197.76,14.57
ART00065,CLI040,LE003,SO4808423,26/12/2021,29/12/2021,67,4464.92,299149.64,48.07
ART00781,CLI066,LE001,SO9736168,31/12/2023,,194,229.72,44565.68,36.31
ART00697,CLI041,LE001,SO5842435,21/11/2021,01/12/2021,245,8869.41,2173005.45,22.87
ART00197,CLI030,LE003,SO3185070,02/11/2024,20/11/2024,317,28.83,9139.11,22.06
ART00258,CLI091,LE002,SO3023097,19/08/2024,,125,46.12,5765,34.97
ART00793,CLI054,LE002,SO1122486,06/12/2022,20/12/2022,146,1306.63,190767.98,45.52
ART00747,CLI070,LE001,SO9144481,04/01/2023,11/01/2023,232,7.94,1842.08,44.21
ART00622,CLI047,LE001,SO6503960,10/12/2024,16/12/2024,186,13.27,2468.22,36.93
ART00713,CLI044,LE001,SO5023264,22/11/2023,03/01/2024,188,902.16,169606.08,45.09
ART00063,CLI086,LE001,SO3556880,29/11/2024,04/12/2024,460,246.64,113454.4,35.64
ART00726,CLI017,LE002,SO6178361,03/02/2024,16/02/2024,2,64.78,129.56,52.84
ART00628,CLI088,LE001,SO4722376,26/11/2021,02/01/2022,157,22.23,3490.11,37.97
ART00744,CLI038,LE001,SO7001736,06/09/2024,,497,394.79,196210.63,52.92
